Time,House 1 Consumption,House 2 Consumption,House 3 Consumption,House 4 Consumption,House 5 Consumption,House 6 Consumption,House 7 Consumption,House 8 Consumption,House 9 Consumption,House 10 Consumption,House 11 Consumption,House 12 Consumption,House 13 Consumption,House 14 Consumption,House 15 Consumption
2018-05-01 00:00:00,0.03190035607083204,0.036835049923043,0.029164030297050232,0.036909875032053445,0.03415610091124906,0.033852053299299106,0.033757405567153675,0.044367727295092,0.045733146928876645,0.04297564230433725,0.028443527059409522,0.040957703739573144,0.05061859780232489,0.03268740958598387,0.03315139886635118
2018-05-01 01:00:00,0.053425779373504095,0.05352063602858767,0.052972096874389904,0.03639683747767939,0.038731215961279944,0.027980531188580977,0.052645890622890316,0.031859186334763354,0.04931359113468956,0.056279160950800385,0.03880470248353118,0.03798455919407992,0.05112982651455442,0.03641920760321595,0.044550075300912276
2018-05-01 02:00:00,0.036205568581967634,0.052024211694963365,0.033596969602592515,0.03757795908844394,0.02294432520358289,0.03158276821383096,0.04560085929100121,0.04159406590864585,0.02969542780756223,0.03909347167305946,0.038225483660214436,0.03969004335070802,0.03600976835051364,0.0329859876437589,0.03799953276499868
2018-05-01 03:00:00,0.036479076437920976,0.04587415916614459,0.033881366892999164,0.03919057147603272,0.04997319488621333,0.043855911004646204,0.04106861720217972,0.036648624987385116,0.05274172279839013,0.04657662947028392,0.0395205515376229,0.047827699395333614,0.04853024167434334,0.03051866343152035,0.04373269592930783
2018-05-01 04:00:00,0.047265678102306294,0.036343930886889926,0.05155208675523763,0.029286941511473687,0.02585581683760494,0.03933135086793713,0.0281268969047304,0.045902065061623476,0.044826287795347176,0.04063885560772224,0.027775428289238766,0.03126649988566631,0.03494988472657768,0.0379601264461605,0.03984754167663385
2018-05-01 05:00:00,0.040290244719491185,0.03528288882415726,0.04447326661017568,0.03938492574391657,0.04248202464709097,0.03283438746332952,0.03830372419581854,0.04423812438198216,0.032267569860295935,0.03917887186165175,0.03125941276395119,0.04114109679075177,0.02937237983281927,0.03495086292148317,0.024163231900449795
2018-05-01 06:00:00,0.41453381934774436,0.4021592664007576,0.37975796446560445,0.38082342490180615,0.3262069934842225,0.3862909933593245,0.4276765612749878,0.3208546043037073,0.4062796963022955,0.36442872204535803,0.38150095196286055,0.4157767190060527,0.39496109433355164,0.5207112827904601,0.4935871933197636
2018-05-01 07:00:00,0.23080742120181802,0.2341015596421117,0.24528220598134864,0.15795582635993313,0.19577174786303378,0.20755242650100258,0.16047259468542557,0.1633072813321168,0.21358515430492453,0.104446426726603,0.22023723683984334,0.18391379543029762,0.18057848929431952,0.17639038245272645,0.19616596447522297
2018-05-01 08:00:00,0.2302646272118174,0.27244552729083815,0.16209501894978548,0.20500203144866175,0.24039935610660676,0.26356110774916225,0.25759224672025727,0.2953175000175977,0.2610563835841409,0.22540424789677307,0.2304375065877292,0.20214148670706658,0.30186349688008174,0.21160810106341219,0.16980432747853802
2018-05-01 09:00:00,0.13242079974554521,0.1757350607423317,0.16727400999808792,0.14468819786114184,0.1460337080362547,0.14656422902783728,0.16117549806013312,0.13958605088223736,0.1620849500399423,0.15648752712368483,0.1842765211407178,0.18676199806049604,0.12598438417285654,0.17903232787579304,0.1353194477604303
2018-05-01 10:00:00,1.035001461285476,1.2936246802620368,1.1768660783707054,1.2068014299314347,0.8500934819163056,1.2294835880864352,0.9815048839042323,0.581811219086798,1.0206146550338973,1.2329640268554911,1.097630836572205,0.9253840689965636,0.8432998947975439,0.852676520834894,1.049357560043885
2018-05-01 11:00:00,0.6576637909779278,0.7321243509693314,0.5857687544864799,0.6464576024784682,0.6470656701234562,0.6887155236403995,0.5575611244210869,0.8096703731885462,0.68095227419702,0.6152229921487203,0.47866943699719633,0.9461231257726375,0.637752077376408,0.7063290692776731,0.6396097838076171
2018-05-01 12:00:00,0.443435683186316,0.4807239688981503,0.4234552217209946,0.610673729906495,0.746804749578499,0.6676461891354706,0.498491873616156,0.534555551939213,0.5499310078423982,0.7301345327424557,0.5086248764249529,0.5255337594412394,0.6987755236583708,0.6100786965341688,0.7040437927314117
2018-05-01 13:00:00,0.9181536633711322,1.1060065517162057,1.1961348312321207,0.9785753198514074,1.394878180836623,0.5572929844774683,1.0321192448331684,0.9019705693458576,0.7595992490063158,0.7081138597016587,0.6816191070596713,0.8130941786594809,0.5521421166499316,1.1966598031512834,0.7545027978913676
2018-05-01 14:00:00,0.308332858407087,0.6445320947172984,0.46345313592489734,0.22316131876409998,0.5001495788640489,0.4812407311435125,0.5736487297566057,0.4322020757319588,0.44396629232338236,0.41625195183170377,0.4925357910606235,0.5653026318647707,0.4742593161125749,0.4534729250909877,0.37718854493367193
2018-05-01 15:00:00,0.5646189823435942,0.5601549950302728,0.3751485342851716,0.6953730886215786,0.5621764091392356,0.5831047062107585,0.4909166750617786,0.3661245686292869,0.5741753124194013,0.4259012794403882,0.5173853255324102,0.46099483071928954,0.5698431908186721,0.5947830581553566,0.5503063257742262
2018-05-01 16:00:00,0.4096012776312606,0.3078544893112905,0.42215257355822916,0.2508901524112669,0.43298190747627646,0.46453431632847664,0.5581870741472259,0.3568013759746866,0.47602310727590025,0.3598119548386377,0.5227634075336662,0.3882871393543369,0.4372723755987042,0.5396963900459377,0.32382452633459846
2018-05-01 17:00:00,0.053144969804205924,0.10261425058091385,0.16672612011114285,0.1271834152553423,0.10017987851506097,0.14716387668516848,0.11027755351032432,0.1675814628838039,0.13291144450975412,0.12354175303272409,0.15274910184252058,0.12784501244047747,0.13749773627910128,0.14373354441850633,0.12374086068161168
2018-05-01 18:00:00,0.10069861649271669,0.13894972772963005,0.09488100981913515,0.10561664585516363,0.1246972615882528,0.11374280874331992,0.1355188798093442,0.15138506541172367,0.08994192512456417,0.13796517404282527,0.09365913169707177,0.10914047939554529,0.11996470061227875,0.09552254629534075,0.11176503115497817
2018-05-01 19:00:00,0.1399298427959379,0.11254652187599996,0.13446993857047815,0.10650767658818856,0.10987924658429582,0.09275224187662631,0.0821789232916395,0.15005254676242435,0.09746628496768542,0.1331061850840476,0.14221980594993103,0.15614104388606054,0.1415165620106864,0.06616480564309093,0.13006812278347513
2018-05-01 20:00:00,0.10961041124490842,0.05085958084168671,0.07552433711018061,0.07162699002130202,0.09506413057266577,0.05893054013827518,0.0681914097704748,0.05368525996457806,0.0907814353004715,0.054070719306477805,0.07432292549603149,0.07886341939306636,0.06899690799710591,0.0713499766896623,0.07807250186155948
2018-05-01 21:00:00,0.05184929466330385,0.04321250519505102,0.05205859092972681,0.0744138352625556,0.06706875945925896,0.06146582017400653,0.06008460881236628,0.0752546436927595,0.05787662678563129,0.04595047069633525,0.07310261409680437,0.08420082373389834,0.1022387286183952,0.06630111287921756,0.04627563071930091
2018-05-01 22:00:00,0.0869116225036625,0.08976837946245853,0.07602586126649111,0.07465981212780647,0.06249805092479224,0.08334865684020526,0.09648140574579325,0.07592942720170251,0.09163061682250942,0.07703586664539586,0.07778848228267893,0.09307118892552721,0.06907791038333244,0.07119019367824347,0.08639040765959453
2018-05-01 23:00:00,0.0720229145570648,0.032211740031068914,0.0490140269234434,0.05114776133522929,0.06026947508259171,0.04889782815044962,0.05560754317712022,0.045981560159350725,0.06585155348466387,0.042774538260523486,0.026218698677287294,0.049856744008700375,0.05670274785017269,0.05242596064736997,0.03837179120521723
2018-05-02 00:00:00,0.06338769597912776,0.06490690067918635,0.07367274851692424,0.07643640078911826,0.04126124189025924,0.06124090368468089,0.05870354154485227,0.053165356410139766,0.059481072585042136,0.05766225471097829,0.05079661634835638,0.03698936080361345,0.06732343945934818,0.0725610257872896,0.060482287055762016
2018-05-02 01:00:00,0.0423344822925705,0.02851419067860851,0.044675489928294856,0.041737289921535824,0.028374589940173237,0.03147119146115297,0.026416576894305113,0.04237597446724769,0.030566594974903882,0.03729262974680442,0.04992775485188474,0.029460680653664098,0.04560839021622691,0.034237568791261545,0.03975537736526889
2018-05-02 02:00:00,0.38510349680607864,0.4280140873042269,0.3439955073768032,0.3075061864163089,0.32204674356375035,0.3258800343721476,0.43129147725314015,0.3306734859688495,0.3525023646368815,0.42880523711848856,0.3166200175704558,0.3737532932196927,0.42229018135066826,0.5669883252180733,0.32424703845657427
2018-05-02 03:00:00,0.1845134425887884,0.15490585271602736,0.13427702094414026,0.18216149444904825,0.18757801694528592,0.25779883244215696,0.20075611833408363,0.17317022820925104,0.1459941262947223,0.2354802061074176,0.1435217496623835,0.23116014909486757,0.17866925916721177,0.12690108639749378,0.16042338423019614
2018-05-02 04:00:00,0.4034747491622296,0.34280535336171175,0.4305173104902043,0.33858000724989734,0.4120259402000284,0.3966775155437037,0.36520207610386146,0.36564484282765186,0.38207317352493364,0.22020311365928089,0.13854355806054253,0.36932231600631643,0.32846741313021643,0.39277446089034224,0.3283376527687358
2018-05-02 05:00:00,0.1613805115201408,0.21013208480829657,0.19432355173990548,0.16181505148670844,0.14403115212274903,0.19912400527147323,0.1620283305760135,0.1854066997189789,0.30332120668193074,0.11300107300542032,0.17731028281824315,0.1588820884743839,0.2320933549144989,0.1666990619094103,0.17242858801427852
2018-05-02 06:00:00,0.09583235229203702,0.09126279509455654,0.06651617371823933,0.05875635456896228,0.07770945736774806,0.07961756227966663,0.07196641321210503,0.03689773808487838,0.08173115250067284,0.07955386110266766,0.08734256011623683,0.08852975257537271,0.09544607151584603,0.05162139458554289,0.06805382607060641
2018-05-02 07:00:00,0.14010377590585998,0.0814080596778157,0.09003043265428487,0.133822163817611,0.1151593926928492,0.133490938188568,0.07088359387079601,0.09744402708635398,0.13873437350305257,0.11347714562123723,0.1537638902605912,0.14383446123701,0.1151864085630995,0.15264364639771838,0.09923043878239182
2018-05-02 08:00:00,0.03181624694077723,0.036510786434266106,0.04591564667633283,0.03810186294109814,0.03919976218092368,0.04004827534974934,0.025499405223430964,0.03330386568118415,0.031242068865670526,0.043954462371566146,0.04880312469569742,0.039084192327385275,0.037759769834119696,0.03336313652878418,0.01973899891939756
2018-05-02 09:00:00,0.32209781582075997,0.41717669435611804,0.3934486965477625,0.30069390647653854,0.5064317507308,0.33504953680229765,0.3808629777517876,0.37396807471661553,0.32543594208104965,0.3472184932986533,0.37130636986559007,0.3852454880742593,0.47406481774615383,0.3498792678375192,0.4015699454013902
2018-05-02 10:00:00,0.15683375436265246,0.20161128602219217,0.16447852379118758,0.22178724031075303,0.2120562067377615,0.1885997654472531,0.0928609652782094,0.11701377602546663,0.1477934405752554,0.16170315178607278,0.1879010078758445,0.128334574970377,0.12357686355849923,0.14526947657821127,0.2186323819297572
2018-05-02 11:00:00,0.1512010167195948,0.14241295426136313,0.13966820659697207,0.1352348153554913,0.16155987018001494,0.12696905716379944,0.12581883237708238,0.15113684211349826,0.09547016756123519,0.09521262516699268,0.10268856633195067,0.11247167276566519,0.16179022886334937,0.11509453196309422,0.16642585318401376
2018-05-02 12:00:00,0.07982459345158235,0.0790979661479119,0.053582217602156326,0.12862541697144161,0.09782565808915324,0.10640641628738502,0.11109018171245702,0.08748304931392173,0.1189069314359752,0.08938453863927197,0.1267843489144895,0.13302218284725148,0.12105948886653205,0.13722225286919398,0.12054424879877655
2018-05-02 13:00:00,0.338810292096377,0.2948906169855533,0.38736917845245683,0.28322316790811863,0.29472514129626337,0.2531368171887538,0.22560376092202938,0.32144980569619624,0.3126016499577567,0.40096020738621513,0.36975697989318085,0.4223082988662055,0.4041602781938579,0.2949715235825273,0.2538716948591508
2018-05-02 14:00:00,0.09029104401323208,0.10034435328057736,0.07633053326392336,0.10938288033861453,0.10309043941076172,0.07863945398084127,0.08808731423675414,0.08498042087682932,0.0871828625517845,0.07264913971162701,0.0873287475714519,0.10040485461413025,0.10668197071817065,0.09312008534499151,0.08709705996160645
2018-05-02 15:00:00,0.2806273785949588,0.349954279321771,0.4840219483177336,0.29362480321982143,0.3753363851559257,0.3209810261420379,0.5038613115050286,0.40936000696970887,0.2798885467870805,0.45931006300821686,0.48180837161827644,0.4681289577445863,0.2204919410866755,0.35349878746459795,0.36686050812711757
2018-05-02 16:00:00,0.5790723722291183,0.8732597166022507,0.9280986017269772,0.7012444224492989,0.6881753662094675,0.9187769401790924,0.7327472142219273,0.8897522580819965,0.8672542754697654,0.8911173001565286,0.6301376723814234,0.8680247201943936,0.9204128815614663,0.42689363911022987,0.998882331032919
2018-05-02 17:00:00,0.2894922360044554,0.2272626338755023,0.3020167733357578,0.25697881147151336,0.16850535906612318,0.24941709397239992,0.22529605256323315,0.24815358399100598,0.25420372465587937,0.2445549454792116,0.16984470726085643,0.24670232516554164,0.2437876959637624,0.23630119704069308,0.17888584275180705
2018-05-02 18:00:00,0.12426006820929696,0.19380598184925624,0.19046447619994072,0.1557859765260358,0.11593794791405891,0.06719634558297989,0.11822752650721007,0.16864789967396931,0.17563667149708112,0.14945745345135888,0.12189554243513949,0.18056465660311732,0.12477575420291304,0.12303802673662062,0.11430125890678602
2018-05-02 19:00:00,0.5010442680358836,0.5784709918728522,0.5819621219081077,0.4102168969040165,0.5240929620435034,0.4337989529760728,0.6287023709514759,0.5450518319724188,0.6072963030188165,0.5180384759083667,0.5988639313271796,0.47907760712703024,0.47563989995091843,0.5297456194177625,0.5142568100837785
2018-05-02 20:00:00,0.4562610067073071,0.5742302978351839,0.37907962929883643,0.6191888974990418,0.697971394108809,0.4904994136840797,0.7657282198146982,0.7368237385387715,0.7302600229775583,0.5673508274367504,0.6507078678068337,0.48488876291078037,0.4229136220827796,0.5336630556781675,0.5445125923066018
2018-05-02 21:00:00,0.038772352015210385,0.030692395355069096,0.03712464932347514,0.03268074475004695,0.019883863031793493,0.023582044966155128,0.031157794954176296,0.022939109999953133,0.03400574628510359,0.028182399382174247,0.02707072787304051,0.02198528636322821,0.028439198562321175,0.03380418497127833,0.028886180492273414
2018-05-02 22:00:00,0.04969897780038357,0.08741911917504902,0.05359074782565825,0.04722371541413613,0.06321857271549973,0.059353105492764645,0.04793841687089791,0.05872589022541049,0.056610859081061754,0.06555959671160319,0.05152801695677847,0.08367576601256907,0.05670048315691905,0.07100335466352022,0.07167033203228494
